Tower_ID,temperature_c,battery_health,Power_Consumption_W,signal_drop_rate,Fan_Speed_RPM,Humidity_Percent,Traffic_Load,Tower_Age_Years,hardware_failure
5560,21.8,49.46,536,100,803,40,3329,12,1
5561,60.3,49.97,2150,54,3497,78,3323,11,1
5562,44.1,44.47,543,85,1005,21,1069,8,1
5563,58.8,45.03,1664,90,1148,32,4895,9,1
5564,30.3,53.64,2932,61,1118,86,3686,2,1
5565,67,50.44,553,81,2758,82,2677,9,1
5566,45.2,51.52,1102,81,2205,29,709,2,0
5567,63.9,52.01,896,49,872,74,1362,7,1
5568,28,48.25,2217,82,2251,41,3096,1,0
5569,32.8,44.59,1575,51,3216,92,118,7,1
5570,65.9,48.49,1955,89,2394,90,3968,11,1
5571,65.5,50.75,1030,43,2503,30,199,14,1
5572,30.8,50.82,1923,89,1446,57,3994,15,0
5573,35.6,51.98,1771,61,1030,75,3041,11,1
5574,59.9,49.08,1711,72,3272,36,3882,14,1
5575,64.2,50.52,952,54,2275,90,3639,12,1
5576,46.8,49.78,2465,55,3432,55,4709,1,0
5577,61.9,47.65,2551,96,3003,44,4278,2,1
5578,51.5,48.98,983,90,1572,54,4536,3,0
5579,34.1,52.39,884,42,1089,81,1033,3,1
5580,55.6,49.99,675,41,1498,91,4175,4,1
5581,44,45.39,1007,94,2414,57,2079,13,0
5582,62.3,49.86,1594,50,1253,43,257,10,1
5583,44.8,44.27,1157,89,1013,57,2557,10,1
5584,54.7,45.35,854,96,3364,41,4045,9,0
5585,68.5,42.27,583,45,2357,91,2248,1,1
5586,63.6,50.95,2958,94,2687,92,558,5,1
5587,52.9,47.86,2466,98,3241,23,4773,10,0
5588,45.5,46.64,1668,93,2404,68,782,3,0
5589,48.1,52.75,1435,64,2223,51,3196,2,0
5590,50.7,47.3,2970,60,1993,85,122,4,0
5591,65.7,49.45,1971,99,2123,26,4282,2,1
5592,41.2,44.91,2043,85,982,89,967,11,1
5593,55,53.75,1360,54,3357,87,2628,10,1
5594,51.7,53.73,2957,54,2953,86,859,3,1
5595,27.6,43.93,502,50,2745,90,796,9,1
5596,33.1,44.53,824,66,2040,44,2010,5,1
5597,42.9,52.84,907,67,1911,83,869,11,0
5598,35.3,49.04,930,70,2385,52,4150,10,0
5599,55.2,46.44,752,70,2624,82,3067,13,1
5600,51.9,46.22,552,100,1592,64,2287,7,0
5601,49,47.88,2058,82,2262,91,2963,6,0
5602,53,44.93,1391,75,2270,76,4696,13,1
5603,59.7,52.67,1562,48,2385,51,3846,2,1
5604,31.3,46.78,833,54,894,34,1822,10,1
5605,57.2,45.97,2507,73,2365,32,1390,15,1
5606,62.7,44.49,1146,41,3156,33,3273,8,1
5607,20.6,47.83,2424,53,1094,46,3861,3,1
5608,42.2,43.58,730,75,1934,44,4621,7,1
5609,60.1,52.27,1547,79,2681,61,4396,13,1
5610,34.6,53.65,2685,42,1466,61,1993,6,1
5611,34.8,44.95,2460,71,1765,66,1259,7,1
5612,57.7,47.39,1399,54,2048,78,1581,7,1
5613,26.6,47.16,2851,97,1005,39,1146,15,1
5614,56.6,42.36,2481,85,1090,57,1525,2,1
5615,63.7,45.42,2668,86,2821,89,3204,8,1
5616,54.4,53.06,1866,92,3101,25,3729,6,0
5617,68,51.58,876,46,2986,44,2619,8,1
5618,22.4,45.96,554,96,1391,51,1050,5,0
5619,23.3,53.78,1948,59,2794,25,2075,6,0
5620,68.1,43.4,2259,84,2063,30,3324,6,1
5621,58.1,49.74,782,41,936,32,1260,6,1
5622,44.4,51.22,2187,95,2354,27,1982,11,0
5623,24.5,51.64,2418,40,935,44,1336,10,1
5624,29.4,52.81,658,98,3095,76,3769,12,0
5625,49,48.16,2170,67,3056,36,4847,14,0
5626,41.1,45.82,1384,47,3143,25,1358,5,1
5627,26.9,45.65,1649,89,1159,42,2075,8,1
5628,32.6,51.07,1747,77,1382,30,657,4,0
5629,39.7,53.03,1790,75,2923,79,2261,11,0
5630,32.8,42.85,2776,55,1361,77,3797,9,1
5631,51.9,45.92,1023,93,1567,23,2347,1,0
5632,61.8,43.89,1640,41,921,46,1250,13,1
5633,23.5,46.07,2297,63,2882,48,1279,6,0
5634,53,42.12,2408,63,2818,70,1187,6,1
5635,24.9,45.42,797,40,3426,59,4078,7,1
5636,30.9,51.22,1079,58,1097,79,4485,14,1
5637,28.4,43.03,2255,74,1883,30,4027,8,1
5638,64.7,53.9,540,79,810,49,1230,11,1
5639,56.3,52.55,1454,40,2796,51,1535,10,1
5640,25.8,53.17,2582,40,2790,62,469,15,1
5641,26,46.97,1316,87,1081,43,1106,5,1
5642,27.7,44.78,2431,56,2166,70,426,1,1
5643,39.7,46.68,2416,73,3476,31,4792,11,0
5644,48.4,44.24,700,96,1342,52,4833,11,1
5645,63.9,47.41,503,85,1524,33,1480,9,1
5646,48,45.03,2409,64,2252,27,3791,9,0
5647,65.5,47.16,552,97,1339,91,4337,12,1
5648,55.7,48.6,691,67,1924,58,804,6,1
5649,28.7,53.62,2895,72,807,52,3935,13,1
5650,43.7,49.06,698,97,1970,56,2933,3,0
5651,68.3,47.69,923,46,2713,36,152,3,1
5652,40,50.71,644,41,989,91,1352,7,1
5653,22.4,42.26,1549,87,2656,65,252,1,1
5654,20.4,50.52,2887,82,2266,73,952,4,0
5655,32.1,50.94,2744,71,3183,40,1116,6,0
5656,44.8,48.84,2016,51,3249,74,1868,14,1
5657,49.1,46.81,1061,59,1471,46,463,6,0
5658,57.9,53.35,2664,81,1311,68,3723,14,1
5659,61,44.46,1786,51,821,79,4226,10,1
5660,64.8,44.01,2901,73,969,34,2129,8,1
5661,24.3,43.82,1178,41,1571,23,2613,9,1
5662,66.8,53.3,2122,43,1792,41,3859,6,1
5663,69.4,42.79,958,62,1681,78,1525,11,1
5664,51.9,44.76,2690,66,1724,51,1532,4,1
5665,68.9,53.1,1267,85,2260,69,1141,15,1
5666,63.1,48.95,2452,99,2046,40,260,3,1
5667,65.1,51.94,2996,93,1582,61,649,11,1
5668,20.1,50.13,2250,79,1464,59,4067,8,0
5669,52.5,53.45,1331,62,987,20,1777,12,1
5670,37.6,48.83,2038,62,1217,95,1538,12,0
5671,44.3,43.23,2642,79,2876,58,3010,8,1
5672,53.8,52.07,550,40,1990,72,433,9,1
5673,53.8,50.64,2731,97,2595,60,4593,8,0
5674,29.1,53.52,698,47,2839,92,121,5,1
5675,22.4,47.24,2879,79,3403,75,531,15,0
5676,51.9,48.49,2709,57,2827,51,3797,8,0
5677,21.9,47.35,2796,91,2043,51,4778,5,0
5678,66.2,51.09,1693,93,2538,89,217,3,1
5679,42,43.86,1558,67,925,67,4734,7,1
5680,43.1,42.95,2456,90,1508,33,3141,4,1
5681,64.3,48.28,897,58,1954,41,695,2,1
5682,30.8,48,1992,50,1236,66,4574,8,1
5683,23.8,53.57,1847,68,2942,44,2355,4,0
5684,47.3,44.92,2587,97,1772,83,2129,7,1
5685,22.5,51.93,2944,76,1716,26,223,5,0
5686,47.8,51.77,733,90,1033,76,1168,5,1
5687,69.7,48.54,1033,83,1810,89,757,1,1
5688,62.7,49.17,2629,72,2036,61,970,15,1
5689,54.7,43.22,1888,49,3415,76,4637,6,1
5690,27.2,42.71,1227,78,3408,48,922,1,1
5691,69,53.56,1111,60,1394,21,3299,8,1
5692,44.8,53.91,1495,48,1269,69,1671,2,1
5693,48.9,50.57,2878,90,1215,44,1531,14,0
5694,21.7,46.46,1437,42,2562,39,3240,12,1
5695,37.6,43.12,1958,85,957,31,508,15,1
5696,22.7,50.44,1173,93,3187,41,1800,11,0
5697,41.3,53.79,2866,80,3316,49,156,12,0
5698,35.3,45.44,2355,79,3379,20,4161,4,0
5699,69.8,50.03,1127,51,2662,20,3053,14,1
5700,53.8,44.37,2352,43,1697,48,3134,5,1
5701,36.6,45.33,836,54,1108,84,1234,10,1
5702,29.1,52.37,2273,92,2339,36,957,3,0
5703,45.2,51.2,2904,81,1823,72,1353,9,0
5704,56.2,49.5,919,67,3399,92,4595,5,1
5705,62.5,46.37,1345,54,942,47,2511,6,1
5706,26.6,43.16,2870,48,1096,85,3764,5,1
5707,30.9,47.25,2758,46,3434,75,1591,10,1
5708,61.2,42.15,961,93,3251,44,2783,13,1
5709,32.2,43.2,529,75,1553,65,1936,11,1
5710,49.4,45.92,2458,90,1024,86,4588,4,1
5711,52.3,47.06,1914,100,1460,25,536,4,0
5712,31.1,52.76,2679,51,2488,52,1164,2,1
5713,57.7,53.54,1393,54,979,22,4401,11,1
5714,57.6,51.17,701,52,1324,50,2667,14,1
5715,45,43.6,2612,57,1885,35,4139,10,1
5716,65.8,47.22,2362,89,2435,38,2213,11,1
5717,34.6,47.11,1621,92,2256,39,3463,1,0
5718,33.8,50.67,2319,60,3338,77,890,1,0
5719,59.1,53.78,2100,93,1074,67,255,3,1
5720,38.4,51.84,1939,76,1164,35,4916,3,1
5721,56.1,48.05,1233,77,1979,74,2403,12,1
5722,45.2,47.03,2511,100,3073,46,4821,4,0
5723,56.4,43.28,2506,72,967,76,1240,10,1
5724,34.3,46.07,783,94,2652,28,4429,2,0
5725,24.6,49.08,615,53,2915,63,3003,14,1
5726,35.3,43.78,2325,96,1228,80,2481,15,1
5727,50.9,50.99,1297,80,822,26,2156,7,1
5728,66.6,50.41,1766,90,1421,38,829,14,1
5729,29.4,51.9,1974,74,1522,86,4059,11,0
5730,63.8,47.39,2062,88,2192,59,2872,14,1
5731,51.9,49.17,2108,61,1749,68,1767,2,0
5732,21.8,44.8,1217,61,2515,68,286,12,1
5733,57.5,53.29,2402,76,2759,70,1890,11,1
5734,32.3,47.76,2008,96,1715,92,2390,6,0
5735,58.1,52.1,661,88,2869,71,3671,2,1
5736,54.5,49.82,2458,53,2151,95,4374,10,1
5737,40.4,43.6,2573,89,2758,38,350,13,1
5738,51.5,47.45,1718,62,2534,20,4944,5,0
5739,31,46.17,699,58,3024,22,1320,5,0
5740,40.7,47.29,1136,50,983,23,1080,1,1
5741,47,48.78,2119,70,3309,88,4271,7,0
5742,50.5,48.24,830,89,3089,92,3745,14,0
5743,24.7,51.73,2131,98,2003,54,636,14,0
5744,39.6,42.52,2148,81,1728,84,1483,11,1
5745,50.9,53.61,1819,80,2149,30,1115,3,0
5746,35.5,46.17,713,45,1344,47,2946,7,1
5747,62.5,44.64,837,87,2697,93,3667,14,1
5748,24.4,53.65,2622,81,3144,89,1084,10,0
5749,32.4,46.59,1176,40,1119,31,218,8,1
5750,34.6,52.17,1263,95,2998,48,1277,15,0
5751,25.6,48.9,1542,70,2356,57,2056,11,0
5752,59.5,48.67,1597,86,2656,59,425,7,1
5753,56.7,46.64,1771,61,1281,58,799,9,1
5754,69.7,42.07,2627,86,1108,63,1245,9,1
5755,36.9,43.91,631,91,977,46,3762,3,1
5756,65.4,48.72,743,91,1173,34,3640,5,1
5757,33.7,50.03,1601,53,2806,24,4081,6,1
5758,51.3,52.72,2163,41,2649,81,3694,4,1
5759,59.3,46.77,1457,60,1689,80,4114,12,1
5760,40.8,49.08,568,85,2616,43,1469,9,0
5761,66.8,42.86,1604,84,3009,89,2940,12,1
5762,68.2,49.69,543,84,1065,36,2443,4,1
5763,66.9,45.1,535,100,2221,37,2173,12,1
5764,47.2,48.31,1564,94,2854,45,2417,6,0
5765,38.5,51.6,1787,51,1181,79,221,10,1
5766,66.4,52.42,2897,78,1553,21,2367,13,1
5767,29.1,52.65,2917,67,2544,48,1816,3,0
5768,62.5,43.09,2696,53,1152,27,4761,2,1
5769,24.7,47.63,1410,81,1505,65,933,2,0
5770,41.6,42.91,1094,83,1496,23,1494,7,1
5771,59,48.47,892,48,838,47,220,10,1
5772,67.9,43.13,791,98,1945,20,1031,3,1
5773,41.4,45.87,806,55,3396,81,199,8,0
5774,56.5,42.96,1431,54,2443,60,3384,1,1
5775,39.4,48.06,1669,60,1684,32,2124,9,0
5776,67.9,45.21,654,71,1635,86,1661,11,1
5777,38.6,46.27,1541,72,2689,89,3335,1,0
5778,48.4,45.43,1798,53,1765,76,1352,14,1
5779,48.9,43.41,2198,78,2392,43,413,1,1
5780,44.9,47.2,1888,49,2406,91,3439,10,1
5781,61.1,47.45,2873,97,3096,95,3662,12,1
5782,52.1,52.89,662,78,3492,25,2743,1,0
5783,56.4,52.26,978,93,3385,56,2138,6,1
5784,53.4,46.95,2399,91,2529,25,1264,5,0
5785,24.2,53.9,1321,93,1290,87,4761,11,0
5786,45.4,43.29,1260,41,2120,81,2745,7,1
5787,54.8,47.88,2726,58,2572,33,2702,1,0
5788,23.9,49.3,1482,66,1007,21,1619,13,1
5789,65,46.32,1135,90,3357,46,4059,10,1
5790,47.3,52.21,812,75,1758,52,1617,15,0
5791,44.1,49.47,2398,56,3185,83,3166,11,0
5792,39,42.94,2105,80,2432,47,2177,12,1
5793,42.2,44.03,1396,81,2655,42,632,3,1
5794,29.3,47.56,599,46,2684,86,1070,7,1
5795,50.1,51.17,1079,42,3343,38,4940,11,1
5796,46.8,43.15,1207,48,2040,63,901,11,1
5797,41.5,48.07,641,82,834,70,2484,14,1
5798,59.7,47.93,1392,72,2638,32,264,13,1
5799,22.6,47.41,1442,52,1628,27,2407,2,1
5800,67.5,46.74,953,90,2132,37,4410,14,1
5801,45.3,48.04,2974,48,1764,49,3328,6,1
5802,46.5,42.91,1020,71,3386,81,4093,9,1
5803,26.4,48.58,566,69,1496,63,2644,10,0
5804,46.8,43.76,1302,89,881,26,4324,8,1
5805,40.1,43.66,2295,98,1923,78,1631,15,1
5806,58.6,50.35,2616,95,1617,90,4177,13,1
5807,67.4,48.22,2131,57,1014,51,3963,3,1
5808,59.1,53.44,2515,86,2585,61,4792,4,1
5809,54.2,49.23,881,95,2492,77,3398,15,0
5810,30.7,48.04,1135,87,2433,62,2353,3,0
5811,48.7,45.43,1997,56,1991,85,3958,10,0
5812,66.2,52.06,553,58,3004,29,2467,2,1
5813,56.6,42.33,2222,99,2272,53,3953,6,1
5814,34.8,44.6,1536,93,1575,38,883,15,1
5815,43.4,50.59,647,49,2829,72,803,14,1
5816,26.7,46.57,935,84,921,31,4187,6,1
5817,53.3,47.6,1658,52,1779,71,2955,13,1
5818,26.7,52.29,1842,99,2776,83,1446,9,0
5819,44.8,49.79,1733,44,3294,94,4815,11,1
5820,36.3,53.37,1750,85,1492,60,3115,10,0
5821,32.8,50.81,2353,72,1151,47,3946,12,1
5822,69.1,45.12,2179,40,1666,43,2246,5,1
5823,45.7,53.38,2642,46,1650,79,3176,11,1
5824,39.1,42.32,1126,77,2009,64,1019,4,1
5825,42.7,52.89,2944,63,941,76,1843,3,1
5826,60.8,53.83,847,96,3185,90,4847,11,1
5827,39.6,42.55,2483,74,1317,52,3113,11,1
5828,49.4,45.88,1816,86,2263,74,2308,3,0
5829,63.6,47.96,1862,52,1738,87,4111,4,1
5830,43.3,47.75,1288,95,1602,43,4545,6,0
5831,26.4,50.66,2073,84,1841,70,2034,12,0
5832,31.6,43.56,1292,76,1335,64,3186,1,1
5833,68.4,50.03,2020,50,2021,44,1516,12,1
5834,57.7,53.84,1028,59,1025,43,1847,15,1
5835,20,50.45,2248,86,1086,76,747,11,1
5836,35.6,45.66,790,48,2409,54,1875,8,1
5837,23,50.16,2405,77,2790,87,1821,15,0
5838,22.4,44.91,1996,84,1555,22,2047,3,1
5839,48.4,51.01,1832,57,3278,39,440,13,0
5840,33.3,50.53,1885,42,2322,52,1900,1,1
5841,33.4,42.62,1077,99,982,78,1290,5,1
5842,58.6,52.8,1647,75,1613,69,242,2,1
5843,47.8,48.27,1620,62,1166,79,4520,12,1
5844,37,52.48,960,97,2414,72,2742,15,0
5845,31.8,52.18,875,77,3387,31,4755,5,0
5846,43.8,53.09,2677,60,2575,51,1879,2,0
5847,22.4,53.8,836,70,1304,70,3825,3,0
5848,50.6,51.46,738,50,2738,71,1189,8,1
5849,45.6,44.2,1949,99,2524,23,2992,1,1
5850,36,50.05,1853,95,1004,70,3617,13,1
5851,41.1,44.96,1351,50,2518,35,202,3,1
5852,24.9,48.94,2462,54,1850,32,1122,14,1
5853,42.1,44.72,1320,84,1783,60,3488,9,1
5854,66.8,46.16,2620,88,919,51,3457,4,1
5855,43.8,52.68,1269,87,3064,53,688,13,0
5856,60.4,46.97,1761,59,1491,51,1554,4,1
5857,40,49.7,2057,58,2601,32,392,3,0
5858,26.1,42.87,2135,74,2389,29,4220,5,1
5859,45.5,43.19,1537,44,2801,50,260,9,1
5860,31.4,48.96,2584,78,2668,79,4820,8,0
5861,30.2,43.85,506,75,2596,92,1759,3,1
5862,69.8,46.14,1941,86,1632,90,4068,11,1
5863,46.5,47.26,1082,94,2198,30,661,6,0
5864,39.8,47.04,2899,54,2930,47,273,5,1
5865,46.4,51.58,1247,63,1260,38,112,10,0
5866,37.4,42.43,1825,60,2047,77,2873,9,1
5867,57.1,46.29,2493,90,1235,74,4695,11,1
5868,34.6,45.96,1222,94,2985,61,3041,11,0
5869,22.7,48.29,2150,72,3038,39,1712,12,0
5870,29.7,49.33,2663,89,2192,67,916,1,0
5871,48,51.62,2465,94,3096,41,1759,6,0
5872,30,43.52,2087,75,2129,93,2086,9,1
5873,47.1,52.64,1642,67,2558,41,791,8,0
5874,52.3,43.34,1573,66,866,73,168,13,1
5875,38.6,49.24,2240,60,1493,29,2914,15,0
5876,40.9,45.32,625,54,2631,86,1621,15,1
5877,46.7,48.45,522,71,2520,85,939,13,0
5878,63.4,42.06,917,98,1825,20,1593,12,1
5879,65.6,48.91,1118,88,1928,73,3140,8,1
5880,46.9,52.96,2548,54,2706,65,1087,8,1
5881,36.9,49.95,1458,46,2513,82,2892,3,1
5882,62.8,52.4,2343,71,3151,41,1076,15,1
5883,29.6,44.11,2532,89,899,71,4410,6,1
5884,38.8,46.68,1656,48,3108,69,2141,4,1
5885,40.5,44.22,1092,95,2562,50,2129,8,1
5886,36.4,53.94,2834,87,2163,91,2373,6,0
5887,57,51.41,1580,99,1299,40,4173,5,1
5888,58.3,47.88,1503,92,2331,92,1459,13,1
5889,58.1,47.76,2923,69,2505,47,3452,4,1
5890,42.8,42.86,2464,45,1598,66,621,12,1
5891,40.5,50.84,645,43,1846,50,3830,2,1
5892,53.1,47.59,661,83,1665,44,1378,11,0
5893,69.8,47.14,1020,73,2442,69,2770,9,1
5894,63,45.11,1808,80,1723,28,2817,8,1
5895,23.6,42.83,1643,93,944,38,307,13,1
5896,23.4,48.07,1491,90,982,34,2329,11,1
5897,31,47.47,1872,99,2444,95,3410,2,0
5898,39.9,46.53,2110,85,2814,38,2765,13,0
5899,27.7,46.27,907,85,1258,65,3668,4,0
5900,60.3,49.97,2330,69,2218,52,3315,7,1
5901,68.6,48.55,2174,52,1180,61,3000,3,1
5902,57.4,48.74,998,75,1162,82,3777,13,1
5903,69.2,46.99,2858,47,1347,69,764,1,1
5904,58.2,51.12,2992,71,2900,91,4993,2,1
5905,48.4,52.88,1607,63,3229,22,4482,6,0
5906,60.6,47.64,1051,100,2859,73,4927,10,1
5907,25.5,49.51,2102,66,3070,29,1749,12,0
5908,68.4,42.16,1293,80,3265,62,3293,13,1
5909,27.3,47.92,563,66,3286,39,521,8,0
5910,58.5,46.86,2543,63,2412,28,220,2,1
5911,22.1,49.12,1607,90,1030,94,748,1,1
5912,52.9,50.49,2260,50,3419,86,1195,14,1
5913,61.5,51.79,1470,79,2461,85,3181,5,1
5914,56.4,46.93,1014,91,2759,32,3174,1,1
5915,37.1,47.04,1075,67,1429,45,1276,7,0
5916,57.6,46.67,1667,65,2207,38,3875,2,1
5917,34.2,47.53,2409,80,1984,38,4809,6,0
5918,47.3,46.92,1336,53,970,73,1713,1,1
5919,51.2,47.22,1296,48,3474,25,3317,10,1
5920,32.2,53.2,1589,74,1000,91,249,10,1
5921,64.8,42.44,1505,44,2701,44,4853,6,1
5922,54.5,44.23,1781,67,2889,72,4652,14,1
5923,41.6,45.76,2015,83,2386,21,998,10,0
5924,32.4,47.07,2973,93,2966,47,4803,14,0
5925,69.4,44.94,2614,87,2721,54,3380,5,1
5926,48.8,44.81,2217,43,2100,85,2587,2,1
5927,69.4,53.63,2460,83,1991,43,2898,13,1
5928,40.4,50.34,1201,93,3043,69,2377,5,0
5929,30.7,53.03,2035,92,3012,58,1886,7,0
5930,32.7,53.29,955,90,3293,79,3215,2,0
5931,48.3,52.39,2066,71,1797,37,2895,5,0
5932,20.4,53.27,1032,65,2436,53,4981,4,0
5933,21.6,45.36,2217,70,1139,22,2503,6,1
5934,31.8,44.96,963,99,3171,53,3665,8,1
5935,37.9,45.33,2207,43,3133,88,3195,9,1
5936,26,48.36,2921,97,1431,81,882,7,0
5937,28.8,43.63,690,89,2163,28,1555,11,1
5938,28.2,42.64,2366,43,2688,26,2893,3,1
5939,59.6,44.06,1486,85,2756,33,2059,12,1
5940,59.2,43.23,757,50,3063,62,780,8,1
5941,52.4,52.73,509,67,1049,42,2893,11,1
5942,36.1,52.95,2494,56,1537,75,1078,15,0
5943,53.2,44.82,959,71,2576,29,4690,6,1
5944,34.8,44.24,2552,75,3157,88,2784,4,1
5945,53.3,49.61,2332,65,1063,81,493,13,1
5946,58.4,45.21,2925,50,2746,49,1224,5,1
5947,44,43.98,855,73,930,86,4316,5,1
5948,48.9,51.96,2028,96,2613,39,4909,6,0
5949,23.5,48.18,2910,91,1776,78,2842,1,0
5950,34.9,47.55,727,66,1388,64,1491,3,0
5951,28.2,42.85,1510,100,3005,82,4837,7,1
5952,59.4,51.77,2440,92,2746,52,959,13,1
5953,22.3,53.72,582,93,1066,84,3256,13,1
5954,37.2,44.5,2966,85,3330,80,2319,11,1
5955,52.5,53.87,2333,70,2171,70,2532,10,0
5956,65.7,43.88,2778,71,3354,55,2362,1,1
5957,46.7,42.74,680,88,2839,67,3445,13,1
5958,56.8,53.66,1297,51,2799,88,4139,9,1
5959,52.9,43.84,1747,62,871,64,1966,11,1
5960,35.2,50.27,1794,90,1147,62,3512,11,1
5961,33.2,46.94,2082,50,1231,24,2492,6,1
5962,62.5,52.08,1679,54,2510,64,3701,7,1
5963,64.7,52.64,2240,84,2845,93,1435,11,1
5964,59.9,46.55,1224,74,2222,25,1493,15,1
5965,36.5,51.67,2745,77,3440,21,912,6,0
5966,61.8,46.81,1582,81,1227,80,260,12,1
5967,42.8,48.67,1974,60,2116,94,2807,14,0
5968,53.5,44.35,933,53,2071,63,4795,1,1
5969,60.3,50.52,1430,73,2011,79,443,14,1
5970,58.2,53.52,1188,81,1092,33,1845,7,1
5971,54.5,50.44,920,82,2913,38,4801,13,0
5972,28,47.24,693,76,2617,64,2151,13,0
5973,31.3,46.45,2160,82,992,61,2226,7,1
5974,36.7,43.24,875,86,3144,60,3910,6,1
5975,21.7,53.63,2883,50,1433,67,3424,2,1
5976,30.6,45.31,1222,99,1197,24,1036,14,1
5977,24.5,42.06,2522,41,2270,86,984,4,1
5978,50.5,53.69,662,92,1784,35,1164,5,0
5979,22.2,48.96,1724,81,1794,25,3650,11,0
5980,24.6,43.73,1632,77,2135,45,3175,2,1
5981,68.5,52.77,1263,44,2577,44,2937,2,1
5982,28,43.58,1962,48,1784,24,958,11,1
5983,62.6,52.99,2230,89,858,42,2251,9,1
5984,62.7,44.12,2358,82,1090,60,1535,10,1
5985,55.8,42.95,882,41,1922,59,3182,6,1
5986,35.2,45.53,2141,85,2707,68,926,8,0
5987,62.8,45.57,895,47,2412,35,885,6,1
5988,47.8,43.25,1822,93,1315,31,3526,6,1
5989,36.2,51.3,1761,91,840,81,3249,1,1
5990,30.1,51,1486,97,1035,23,4966,15,1
5991,40.9,42.25,947,52,1835,21,609,2,1
5992,56.9,52.35,1417,62,3328,28,3610,10,1
5993,36.8,53.76,506,91,3095,69,3006,7,0
5994,59.6,43.62,2963,91,2654,69,573,11,1
5995,64,44.36,663,53,2700,92,4797,9,1
5996,50.9,47.7,1936,57,2870,34,4262,4,0
5997,33.1,50.57,2681,92,1027,57,4185,1,1
5998,63.8,47.25,2194,40,1415,77,4322,4,1
5999,40.9,46.61,2725,97,1404,64,4313,3,0
6000,45.9,50.87,1814,68,1460,45,2940,5,0
6001,38.6,53.65,1641,79,1504,78,2460,12,0
6002,64.4,52.34,1893,44,2283,38,1196,14,1
6003,55.8,53.67,717,57,3237,91,1374,5,1
6004,33.8,42.68,2431,56,2876,59,883,5,1
6005,29.9,52.06,2459,88,1800,94,4504,8,0
6006,37.8,53.5,2748,95,1065,95,1388,15,1
6007,24,43.02,2319,60,1282,74,1664,8,1
6008,28.5,52.8,1923,59,1430,63,2906,1,0
6009,49.1,53.03,514,44,2398,65,414,15,1
6010,69.9,47.71,2233,98,2928,37,4628,12,1
6011,49.7,42.05,2670,94,2989,68,619,6,1
6012,37.3,42.17,1897,97,2369,81,3821,8,1
6013,47.3,49.91,2952,70,1337,39,4611,7,0
6014,46.9,45.91,2703,90,2706,40,816,9,0
6015,35.3,52.61,1089,100,3079,92,2302,14,0
6016,56.1,50.41,1659,48,2248,91,4397,12,1
6017,24.7,45.97,1480,71,3214,25,4215,1,0
6018,51.3,46.48,2379,68,3500,87,1508,4,0
6019,53.5,52.94,920,77,3086,23,4298,13,0
6020,37.8,51.51,2536,82,1222,70,1070,3,0
6021,66,51.26,2317,83,1978,45,3063,5,1
6022,24,49.05,1557,57,2752,66,4956,4,0
6023,43.8,42.76,1445,49,2595,80,1188,6,1
6024,50.4,53.58,2520,92,2752,80,2141,10,0
6025,54.2,49.72,2822,60,2853,72,3770,6,0
6026,56.2,45.09,528,49,2766,68,784,5,1
6027,60.3,52.29,1693,44,1175,46,4383,5,1
6028,24.3,51.26,2954,46,2503,74,1068,3,1
6029,55.6,49.03,2535,90,3000,65,3187,7,1
6030,61.3,51.45,1322,47,2499,61,1862,5,1
6031,69.6,46.24,1895,93,1496,35,1330,11,1
6032,44.1,47.07,1614,44,2276,47,1751,5,1
6033,22.5,42.57,2826,85,1399,25,4178,8,1
6034,35.8,51.85,653,100,2661,70,4089,13,0
6035,42.7,49.4,1033,56,1536,21,3715,10,0
6036,52,50.14,2184,93,2459,84,4859,5,0
6037,49.7,53.51,2577,51,2754,88,1327,11,1
6038,54.7,53.02,2017,56,3326,72,1139,12,0
6039,34,53,2095,41,3311,93,3338,15,1
6040,69.3,44.95,1181,82,1599,22,1514,7,1
6041,54.8,43.58,1546,54,1168,36,3043,12,1
6042,43.6,46.87,2424,73,1252,69,672,1,0
6043,49.5,43.33,2822,66,2229,42,1206,12,1
6044,21,47.05,800,47,1116,85,3752,1,1
6045,61,52.99,2007,97,1655,23,881,11,1
6046,42.9,45.05,1505,41,2128,29,4390,4,1
6047,56,42.58,754,53,1544,86,1320,10,1
6048,47.2,43.4,2182,49,3424,90,2058,5,1
6049,64.8,47.59,1135,81,3183,95,1157,7,1
6050,34.7,52.87,2592,74,3098,54,955,3,0
6051,22.8,53.79,2535,93,2977,34,1672,10,0
6052,54.4,48.94,672,82,3104,59,3397,12,0
6053,63.1,46.51,2829,73,2270,62,1074,2,1
6054,32.8,45.92,629,78,2390,24,518,6,0
6055,28,51.7,661,47,2990,85,835,3,1
6056,53.2,44.32,2780,69,1486,94,1449,8,1
6057,29.4,51.31,1483,92,1782,88,705,4,0
6058,59.2,51.06,1065,46,3090,88,222,2,1
6059,38.1,50.17,2461,41,2295,84,3606,11,1
6060,34.5,47.39,2034,61,2037,34,4701,10,0
6061,46.5,43.21,2996,52,1088,32,2007,10,1
6062,55.3,52.06,1070,85,2964,64,436,9,1
6063,58.7,53.21,2335,48,2118,91,205,6,1
6064,30.4,49.38,1289,57,3454,32,2653,3,0
6065,58,44.46,660,82,1621,32,1969,14,1
6066,44.4,45.08,1075,77,2530,44,4366,11,0
6067,63.8,43.41,1329,94,1377,71,4066,11,1
6068,37.1,49.59,1789,74,3265,74,4201,1,0
